,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
356,675.0,4.0,3.0,Furnished,"Yamuna Vihar, Shahdara",2.0,16000000.0,Ready_to_move,Resale,Builder_Floor,22857.0
357,720.0,4.0,2.0,Furnished,"Yamuna Vihar, Shahdara",2.0,9000000.0,Ready_to_move,Resale,Builder_Floor,12500.0
358,850.0,2.0,2.0,Furnished,"Jyoti Colony, Shahdara",1.0,4500000.0,Ready_to_move,Resale,Builder_Floor,12500.0
359,801.0,3.0,2.0,Semi-Furnished,Laxmi Nagar,1.0,6000000.0,Ready_to_move,New_Property,Builder_Floor,
360,450.0,1.0,2.0,Unfurnished,Laxmi Nagar,1.0,2700000.0,Ready_to_move,Resale,Builder_Floor,
361,1000.0,3.0,2.0,Unfurnished,Laxmi Nagar,1.0,6500000.0,Ready_to_move,Resale,Apartment,
362,990.0,3.0,2.0,Unfurnished,Laxmi Nagar,1.0,4000000.0,Ready_to_move,Resale,Apartment,4040.0
363,420.0,2.0,1.0,Semi-Furnished,Laxmi Nagar,1.0,2600000.0,Ready_to_move,New_Property,Builder_Floor,4040.0
364,450.0,2.0,1.0,Semi-Furnished,Laxmi Nagar,1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,7778.0
365,1000.0,2.0,2.0,Unfurnished,Laxmi Nagar,1.0,7500000.0,Ready_to_move,Resale,Apartment,7778.0
366,900.0,3.0,2.0,Semi-Furnished,Laxmi Nagar,1.0,7000000.0,Ready_to_move,Resale,Builder_Floor,7778.0
367,800.0,3.0,2.0,Semi-Furnished,Laxmi Nagar,1.0,4500000.0,Ready_to_move,New_Property,Builder_Floor,7778.0
368,720.0,3.0,3.0,Semi-Furnished,Laxmi Nagar,2.0,5500000.0,Ready_to_move,Resale,Builder_Floor,7778.0
369,450.0,2.0,1.0,Semi-Furnished,Laxmi Nagar,2.0,2700000.0,Ready_to_move,New_Property,Builder_Floor,7778.0
370,675.0,2.0,2.0,Furnished,Laxmi Nagar,2.0,2400000.0,Ready_to_move,Resale,Builder_Floor,32000.0
371,1700.0,4.0,3.0,Unfurnished,Laxmi Nagar,2.0,11500000.0,Ready_to_move,New_Property,Builder_Floor,32000.0
372,550.0,2.0,2.0,Unfurnished,"Guru Angad Nagar West, Laxmi Nagar",2.0,3600000.0,Ready_to_move,New_Property,Builder_Floor,32000.0
373,387.0,1.0,2.0,Unfurnished,"Guru Angad Nagar West, Laxmi Nagar",2.0,1700000.0,Ready_to_move,New_Property,Builder_Floor,32000.0
374,450.0,2.0,1.0,Unfurnished,"Lalita Park, Laxmi Nagar",2.0,2500000.0,Ready_to_move,Resale,Apartment,32000.0
375,900.0,4.0,2.0,Furnished,Laxmi Nagar,1.0,6600000.0,Ready_to_move,Resale,Builder_Floor,32000.0
376,500.0,2.0,1.0,Semi-Furnished,Laxmi Nagar,1.0,3700000.0,Ready_to_move,Resale,Builder_Floor,32000.0
377,441.0,2.0,1.0,Unfurnished,"Krishan Kunj, Laxmi Nagar",1.0,3500000.0,Ready_to_move,Resale,Apartment,32000.0
378,800.0,3.0,2.0,Semi-Furnished,"Lalita Park, Laxmi Nagar",1.0,5400000.0,Ready_to_move,Resale,Builder_Floor,32000.0
379,450.0,2.0,2.0,Semi-Furnished,"Laxmi Nagar super area 450 sqft status Ready to Move floor 3 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property East Facing Property This Builder Floor Apartment at 3rd faces East & overlooks Main Road offering a beautiful view from the house. with airy interiors. The type of ownership is Freehold. The Builder Floor Apartment is newly constructed. Bank loans available from LIC Housing Finance, Kotak Mahindra Bank, Indiabulls. Flooring of type Marble covers maximum part of the house. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Sonia",1.0,2550000.0,Ready_to_move,New_Property,Builder_Floor,5666.0
380,1000.0,3.0,3.0,Furnished,"Laxmi Nagar carpet area 1000 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Furnished bathroom 3 balcony 1 It's a 1st floor Builder Floor Apartment in a building of total 4 floors. The age of construction for this Builder Floor Apartment is between 10 to 15 years. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Vipul Jain",1.0,12500000.0,Ready_to_move,Resale,Builder_Floor,5666.0
381,715.0,2.0,2.0,Unfurnished,Laxmi Nagar,1.0,5600000.0,Ready_to_move,Resale,Apartment,5666.0
382,600.0,2.0,2.0,Unfurnished,Laxmi Nagar,1.0,7000000.0,Ready_to_move,Resale,Builder_Floor,11667.0
383,540.0,2.0,1.0,Unfurnished,Laxmi Nagar,1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,11667.0
384,312.0,4.0,4.0,Furnished,"Bank Enclave, Laxmi Nagar",1.0,35000000.0,Ready_to_move,Resale,Apartment,112179.0
385,810.0,3.0,2.0,Semi-Furnished,Laxmi Nagar,1.0,9000000.0,Ready_to_move,Resale,Builder_Floor,11111.0
386,270.0,1.0,1.0,Semi-Furnished,"Guru Angad Nagar West, Laxmi Nagar",1.0,2300000.0,Ready_to_move,Resale,Builder_Floor,11111.0
387,900.0,3.0,2.0,Semi-Furnished,Laxmi Nagar,1.0,6000000.0,Ready_to_move,Resale,Builder_Floor,11111.0
388,1000.0,3.0,2.0,Unfurnished,Laxmi Nagar,1.0,6000000.0,Ready_to_move,Resale,Apartment,11111.0
389,540.0,2.0,2.0,Semi-Furnished,Uttam Nagar,1.0,2650000.0,Ready_to_move,New_Property,Builder_Floor,
390,950.0,3.0,2.0,Furnished,"Uttam Nagar Floors, Uttam Nagar",1.0,4370000.0,Ready_to_move,New_Property,Apartment,4600.0
391,1000.0,3.0,2.0,Unfurnished,"Virat Residency, Dwarka Mor",1.0,4620000.0,Ready_to_move,New_Property,Apartment,4620.0
392,540.0,2.0,2.0,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1.0,3000000.0,Ready_to_move,New_Property,Apartment,5000.0
393,540.0,2.0,2.0,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1.0,3300000.0,Ready_to_move,New_Property,Apartment,6111.0
394,1000.0,3.0,2.0,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1.0,5510000.0,Almost_ready,New_Property,Builder_Floor,6111.0
395,500.0,2.0,2.0,Semi-Furnished,Dwarka Mor,1.0,3200000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
396,540.0,2.0,2.0,Semi-Furnished,Uttam Nagar West,1.0,2600000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
397,780.0,3.0,2.0,Semi-Furnished,Uttam Nagar,1.0,4000000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
398,450.0,2.0,1.0,Semi-Furnished,Uttam Nagar West,1.0,1850000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
399,360.0,1.0,1.0,Semi-Furnished,Uttam Nagar,1.0,1700000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
400,900.0,3.0,2.0,Semi-Furnished,"SB Residency, Dwarka Mor",1.0,2800000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
401,495.0,2.0,2.0,Semi-Furnished,Uttam Nagar West,1.0,2150000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
402,1200.0,4.0,3.0,Semi-Furnished,"SB Residency, Dwarka Mor",1.0,6800000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
403,1000.0,3.0,2.0,Semi-Furnished,Uttam Nagar,1.0,6200000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
404,620.0,2.0,2.0,Semi-Furnished,Uttam Nagar,1.0,3100000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
405,680.0,3.0,2.0,Semi-Furnished,Dwarka Mor,1.0,3400000.0,Ready_to_move,New_Property,Builder_Floor,6111.0
406,805.0,2.0,2.0,Unfurnished,"Kiran Garden, Uttam Nagar",1.0,4000000.0,Ready_to_move,Resale,Builder_Floor,6111.0
407,729.0,2.0,2.0,Semi-Furnished,"Mohan Garden, Razapur Khurd",1.0,4800000.0,Ready_to_move,Resale,Builder_Floor,6584.0
408,540.0,2.0,2.0,Semi-Furnished,Uttam Nagar,1.0,2500000.0,Ready_to_move,New_Property,Builder_Floor,6584.0
409,360.0,1.0,1.0,Semi-Furnished,Uttam Nagar,1.0,2000000.0,Ready_to_move,New_Property,Builder_Floor,6584.0
410,550.0,2.0,2.0,Semi-Furnished,Uttam Nagar West,1.0,1900000.0,Ready_to_move,New_Property,Builder_Floor,6584.0
411,1001.0,3.0,2.0,Furnished,"Mitya Homes, Dwarka Mor",1.0,5800000.0,Ready_to_move,New_Property,Builder_Floor,5794.0
412,450.0,2.0,2.0,Unfurnished,Dwarka Mor,1.0,2900000.0,Ready_to_move,Resale,Builder_Floor,5794.0
413,550.0,2.0,1.0,Semi-Furnished,Uttam Nagar West,1.0,2000000.0,Ready_to_move,New_Property,Builder_Floor,5794.0
414,550.0,2.0,2.0,Semi-Furnished,"Uttam Nagar carpet area 550 sqft status Ready to Move transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property Newly Constructed Property East Facing Property 2bhk fully furnished flats available for sale at uttam nagar, the flat is fully loaded, one singal wall texture in all bedrooms, modular kitchen, LED pannel in drawing room, wardrobes in bedroom read more Contact Agent View Phone No. Share Feedback Pranita Developers Pvt. Ltd. Certified Agent Trusted by Users Genuine Listings 100+ Buyers Served",1.0,2600000.0,Ready_to_move,New_Property,Builder_Floor,5794.0
415,675.0,2.0,1.0,Unfurnished,Uttam Nagar,1.0,2900000.0,Ready_to_move,Resale,Builder_Floor,5794.0
416,585.0,2.0,2.0,Unfurnished,Uttam Nagar,1.0,3200000.0,Ready_to_move,Resale,Builder_Floor,5794.0
417,810.0,3.0,2.0,Semi-Furnished,"New Uttam Nagar, Uttam Nagar",1.0,5400000.0,Ready_to_move,Resale,Builder_Floor,5794.0
418,765.0,3.0,2.0,Semi-Furnished,Dwarka Mor,1.0,3800000.0,Ready_to_move,Resale,Builder_Floor,5794.0
419,4688.0,5.0,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,135000000.0,Almost_ready,New_Property,Apartment,28797.0
420,3901.0,4.0,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,93000000.0,Almost_ready,New_Property,Apartment,23840.0
421,70.0,2.0,3.0,Furnished,"Patel Nagar South, Patel Nagar",1.0,8200000.0,Ready_to_move,New_Property,Builder_Floor,23840.0
422,800.0,3.0,2.0,Unfurnished,Patel Nagar West,1.0,8000000.0,Ready_to_move,Resale,Builder_Floor,23840.0
423,900.0,3.0,2.0,Semi-Furnished,Patel Nagar West,1.0,9500000.0,Ready_to_move,Resale,Builder_Floor,23840.0
424,1680.0,4.0,5.0,Semi-Furnished,Patel Nagar West,1.0,20000000.0,Ready_to_move,Resale,Builder_Floor,23840.0
425,900.0,2.0,2.0,Furnished,Patel Nagar West,3.0,7400000.0,Ready_to_move,Resale,Builder_Floor,23840.0
426,2000.0,3.0,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,37500000.0,Ready_to_move,Resale,Apartment,23840.0
427,2000.0,4.0,4.0,Semi-Furnished,Patel Nagar West,3.0,15000000.0,Ready_to_move,Resale,Builder_Floor,7500.0
428,1900.0,3.0,3.0,Semi-Furnished,"The Leela Sky Villas, Patel Nagar",1.0,55300000.0,Almost_ready,New_Property,Apartment,7500.0
429,1530.0,3.0,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,26500000.0,Ready_to_move,Resale,Builder_Floor,7500.0
430,100.0,3.0,2.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,16000000.0,Ready_to_move,Resale,Apartment,160000.0
431,900.0,3.0,2.0,Furnished,Patel Nagar West,2.0,10400000.0,Ready_to_move,Resale,Builder_Floor,11556.0
432,270.0,1.0,1.0,Unfurnished,Patel Nagar West,2.0,1700000.0,Ready_to_move,Resale,Builder_Floor,11556.0
433,950.0,2.0,2.0,Semi-Furnished,Patel Nagar West,2.0,8000000.0,Ready_to_move,Resale,Builder_Floor,8421.0
434,1800.0,3.0,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,27000000.0,Ready_to_move,Resale,Builder_Floor,8421.0
435,1500.0,3.0,3.0,Semi-Furnished,Patel Nagar West,2.0,19500000.0,Ready_to_move,Resale,Builder_Floor,8421.0
436,1800.0,3.0,3.0,Furnished,"Patel Nagar East, Patel Nagar",3.0,50000000.0,Ready_to_move,Resale,Apartment,27778.0
437,1800.0,3.0,3.0,Unfurnished,Patel Nagar West,3.0,21100000.0,Ready_to_move,Resale,Builder_Floor,11722.0
438,2306.0,3.0,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000.0,Almost_ready,New_Property,Apartment,24718.0
439,850.0,2.0,3.0,Semi-Furnished,Patel Nagar West,1.0,5900000.0,Ready_to_move,Resale,Builder_Floor,24718.0
440,140.0,3.0,2.0,Unfurnished,"Punjabi Basti, Patel Nagar",1.0,12000000.0,Ready_to_move,New_Property,Builder_Floor,85714.0
441,900.0,3.0,2.0,Unfurnished,Patel Nagar West,1.0,12000000.0,Ready_to_move,Resale,Builder_Floor,13333.0
442,1800.0,3.0,3.0,Unfurnished,Patel Nagar West,1.0,24000000.0,Ready_to_move,Resale,Apartment,13333.0
443,200.0,1.0,1.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,7000000.0,Ready_to_move,Resale,Apartment,13333.0
444,1782.0,3.0,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,15000000.0,Ready_to_move,Resale,Apartment,8418.0
445,900.0,2.0,2.0,Furnished,"Baljit Nagar, Patel Nagar",1.0,1500000.0,Ready_to_move,Resale,Builder_Floor,1667.0
446,405.0,2.0,1.0,Semi-Furnished,Patel Nagar West,1.0,3950000.0,Ready_to_move,Resale,Apartment,1667.0
447,1500.0,3.0,3.0,Unfurnished,Patel Nagar West,1.0,12500000.0,Ready_to_move,Resale,Builder_Floor,8333.0
448,66.0,3.0,1.0,Unfurnished,"Baljit Nagar, Patel Nagar",1.0,1600000.0,Ready_to_move,New_Property,Apartment,24242.0
449,2000.0,4.0,4.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector B",2.0,36500000.0,Ready_to_move,Resale,Apartment,
450,1200.0,3.0,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The apartment is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1.0,20000000.0,Ready_to_move,Resale,Apartment,
451,1100.0,2.0,2.0,Semi-Furnished,Vasant Kunj,1.0,15000000.0,Ready_to_move,Resale,Apartment,
452,1400.0,3.0,2.0,Semi-Furnished,Vasant Kunj,2.0,25000000.0,Ready_to_move,New_Property,Apartment,
453,1600.0,3.0,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj",2.0,18500000.0,Ready_to_move,Resale,Apartment,
454,1600.0,4.0,3.0,Unfurnished,"DDA Flats Pocket 1, Vasant Kunj Sector B",2.0,23500000.0,Ready_to_move,Resale,Apartment,
455,600.0,1.0,1.0,Semi-Furnished,Vasant Kunj,1.0,8000000.0,Ready_to_move,New_Property,Apartment,
456,1600.0,3.0,2.0,Unfurnished,"Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",1.0,23000000.0,Ready_to_move,Resale,Apartment,
457,2000.0,3.0,3.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1.0,31000000.0,Ready_to_move,Resale,Apartment,15500.0
458,650.0,1.0,2.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,7400000.0,Ready_to_move,Resale,Apartment,15500.0
459,1100.0,2.0,2.0,Unfurnished,Vasant Kunj,1.0,15500000.0,Ready_to_move,Resale,Apartment,15500.0
460,1075.0,2.0,2.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",2.0,12000000.0,Ready_to_move,New_Property,Apartment,15500.0
461,1450.0,3.0,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector D",2.0,23500000.0,Ready_to_move,Resale,Apartment,15500.0
462,1200.0,3.0,2.0,Semi-Furnished,Vasant Kunj Sector A,2.0,25000000.0,Ready_to_move,Resale,Apartment,20833.0
463,600.0,1.0,2.0,Unfurnished,"E2 Vasant Kunj, Vasant Kunj",2.0,7000000.0,Ready_to_move,New_Property,Apartment,20833.0
464,1000.0,2.0,2.0,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1.0,17500000.0,Ready_to_move,Resale,Apartment,20833.0
465,1600.0,3.0,2.0,Semi-Furnished,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,25000000.0,Ready_to_move,Resale,Apartment,20833.0
466,1750.0,4.0,4.0,Unfurnished,Vasant Kunj Sector C,1.0,29000000.0,Ready_to_move,New_Property,Apartment,20833.0
467,1300.0,3.0,3.0,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1.0,21900000.0,Ready_to_move,Resale,Apartment,20833.0
468,550.0,1.0,2.0,Furnished,Vasant Kunj Sector D,1.0,7500000.0,Ready_to_move,Resale,Apartment,20833.0
469,2200.0,4.0,3.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2.0,23500000.0,Ready_to_move,Resale,Apartment,10681.0
470,1100.0,2.0,2.0,Semi-Furnished,Vasant Kunj Sector C,2.0,24000000.0,Ready_to_move,Resale,Apartment,21818.0
471,1700.0,3.0,2.0,Semi-Furnished,Vasant Kunj,2.0,31000000.0,Ready_to_move,Resale,Builder_Floor,21818.0
472,1100.0,2.0,2.0,Semi-Furnished,Vasant Kunj,3.0,16500000.0,Ready_to_move,Resale,Apartment,21818.0
473,1000.0,2.0,2.0,Furnished,"Kishangarh, Vasant Kunj",1.0,5000000.0,Ready_to_move,Resale,Builder_Floor,21818.0
474,1350.0,3.0,2.0,Furnished,"DDA Pocket 1, Vasant Kunj Sector D",1.0,24000000.0,Ready_to_move,New_Property,Apartment,21818.0
475,1184.0,2.0,2.0,Semi-Furnished,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1.0,17000000.0,Ready_to_move,Resale,Apartment,14358.0
476,2000.0,4.0,2.0,Furnished,Vasant Kunj Sector B,1.0,40000000.0,Ready_to_move,New_Property,Apartment,14358.0
477,3500.0,4.0,4.0,Semi-Furnished,Vasant Kunj,5.0,22500000.0,Ready_to_move,New_Property,Builder_Floor,14358.0
478,900.0,3.0,3.0,Furnished,Vasant Kunj,2.0,20000000.0,Ready_to_move,Resale,Builder_Floor,14358.0
479,4688.0,5.0,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,135000000.0,Almost_ready,New_Property,Apartment,28797.0
480,750.0,2.0,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5000000.0,Ready_to_move,New_Property,Apartment,6667.0
481,3901.0,4.0,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,93000000.0,Almost_ready,New_Property,Apartment,23840.0
482,950.0,3.0,2.0,Furnished,"Uttam Nagar Floors, Uttam Nagar",1.0,4370000.0,Ready_to_move,New_Property,Apartment,4600.0
483,1000.0,3.0,2.0,Unfurnished,"Virat Residency, Dwarka Mor",1.0,4620000.0,Ready_to_move,New_Property,Apartment,4620.0
484,850.0,2.0,1.0,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1.0,1900000.0,Ready_to_move,New_Property,Apartment,2235.0
485,2400.0,4.0,4.0,Semi-Furnished,"Find Homes, Greater Kailash 2",1.0,70000000.0,Ready_to_move,New_Property,Apartment,2235.0
486,1350.0,3.0,2.0,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1.0,5130000.0,Ready_to_move,New_Property,Apartment,3800.0
487,540.0,2.0,2.0,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1.0,3000000.0,Ready_to_move,New_Property,Apartment,5000.0
488,1387.0,4.0,4.0,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1.0,5890000.0,Ready_to_move,New_Property,Apartment,4247.0
489,540.0,2.0,2.0,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1.0,3300000.0,Ready_to_move,New_Property,Apartment,6111.0
490,976.0,2.0,2.0,Furnished,"Godrej South Estate, Okhla",1.0,24900000.000000004,Ready_to_move,New_Property,Apartment,25512.0
491,1050.0,3.0,2.0,Unfurnished,"The Elite Spire, Dwarka Sector 21",1.0,3700000.0,Ready_to_move,New_Property,Apartment,3524.0
492,2700.0,4.0,3.0,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1.0,60000000.0,Ready_to_move,New_Property,Builder_Floor,22222.0
493,1500.0,3.0,2.0,Unfurnished,"Kunj Vihar Apartment, Dwarka Sector 12",1.0,17400000.0,Ready_to_move,Resale,Apartment,22222.0
494,2900.0,5.0,5.0,Furnished,Janakpuri Block A3,1.0,51000000.0,Almost_ready,New_Property,Builder_Floor,22222.0
495,5025.0,5.0,6.0,Unfurnished,Greater Kailash 2,4.0,170000000.0,Almost_ready,New_Property,Builder_Floor,22222.0
496,1000.0,3.0,2.0,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1.0,5510000.0,Almost_ready,New_Property,Builder_Floor,22222.0
497,1135.0,3.0,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,25000000.0,Almost_ready,Resale,Apartment,22222.0
498,2306.0,3.0,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000.0,Almost_ready,New_Property,Apartment,24718.0
499,850.0,2.0,2.0,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1.0,2940000.0,Almost_ready,New_Property,Apartment,24718.0
500,1200.0,3.0,3.0,Semi-Furnished,"Ashirwad Apartments, Dwarka Sector 12",1.0,15500000.0,Ready_to_move,Resale,Apartment,24718.0
501,1700.0,3.0,2.0,Semi-Furnished,"Sunny Valley Apartments, Dwarka",1.0,17200000.0,Ready_to_move,Resale,Apartment,24718.0
502,1800.0,4.0,3.0,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2.0,55000000.0,Ready_to_move,Resale,Builder_Floor,30556.0
503,1100.0,2.0,2.0,Semi-Furnished,Vasant Kunj,1.0,15000000.0,Ready_to_move,Resale,Apartment,30556.0
504,22050.0,4.0,4.0,Semi-Furnished,Greater Kailash 1,2.0,51000000.0,Almost_ready,New_Property,Builder_Floor,30556.0
505,1550.0,4.0,3.0,Semi-Furnished,Rohini Sector 24,1.0,13000000.0,Ready_to_move,New_Property,Builder_Floor,30556.0
506,1600.0,3.0,3.0,Semi-Furnished,Greater Kailash 1,1.0,30000000.0,Ready_to_move,New_Property,Builder_Floor,18750.0
507,700.0,2.0,2.0,Semi-Furnished,"Khanpur, Madangir",1.0,2400000.0,Ready_to_move,New_Property,Builder_Floor,18750.0
508,45.0,4.0,3.0,Unfurnished,"Batla House, Okhla",1.0,5500000.0,Ready_to_move,New_Property,Builder_Floor,18750.0
509,450.0,2.0,2.0,,"Gandhi Nagar, Shahdara",,2900000.0,Ready_to_move,Resale,,58000.0
510,540.0,5.0,2.0,,"Gandhi Nagar, Shahdara",,17000000.0,Ready_to_move,Resale,,58000.0
511,1350.0,3.0,3.0,,"Gandhi Nagar, Shahdara",,25000000.0,Ready_to_move,Resale,,18519.0
512,2250.0,3.0,2.0,,"Gandhi Nagar, Shahdara",,10000000.0,Ready_to_move,Resale,,4444.0
513,1250.0,2.0,1.0,Semi-Furnished,"DDA Flats Mansarovar Park, Seelampur, Shahdara",,7500000.0,Ready_to_move,Resale,Apartment,4444.0
514,504.0,3.0,1.0,Semi-Furnished,"Seelampur, Shahdara",,3600000.0,Ready_to_move,Resale,Apartment,7143.0
515,65.0,3.0,2.0,Semi-Furnished,"Shanti Mohalla, Shahdara",,35000000.0,Ready_to_move,New_Property,Apartment,7143.0
516,450.0,2.0,1.0,Unfurnished,"Seelampur, Shahdara",,6000000.0,Ready_to_move,Resale,Apartment,13333.0
517,1800.0,4.0,2.0,Furnished,"Rajgarh Colony, Shahdara",,17500000.0,Ready_to_move,Resale,Builder_Floor,9722.0
518,1800.0,4.0,3.0,Furnished,"Kanti Nagar East, Shahdara",,35000000.0,Ready_to_move,Resale,Builder_Floor,19444.0
519,1530.0,5.0,2.0,Furnished,"Raghubarpura, Shahdara",,10200000.0,Ready_to_move,Resale,Builder_Floor,6667.0
520,1750.0,4.0,4.0,Unfurnished,Vasant Kunj Sector C,1.0,29000000.0,Ready_to_move,New_Property,Apartment,6667.0
521,2210.0,4.0,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,41000000.0,Ready_to_move,Resale,Builder_Floor,6667.0
522,760.0,3.0,2.0,Furnished,Geeta Colony,1.0,6000000.0,Ready_to_move,Resale,Builder_Floor,6667.0
523,400.0,2.0,1.0,Furnished,Krishna Nagar Block A,1.0,2500000.0,Ready_to_move,New_Property,Apartment,6667.0
524,380.0,1.0,1.0,Unfurnished,Geeta Colony,1.0,2200000.0,Ready_to_move,Resale,Builder_Floor,6667.0
525,904.1676,2.0,2.0,Furnished,"Taj Enclave, Khairatabad",1.0,21500000.0,Ready_to_move,New_Property,Apartment,6667.0
526,900.0,4.0,1.0,Furnished,"Shastri Park, Shahdara",1.0,15000000.0,Ready_to_move,Resale,Apartment,6667.0
527,810.0,5.0,6.0,Furnished,Geeta Colony,1.0,28900000.0,Ready_to_move,Resale,Apartment,6667.0
528,100.0,3.0,2.0,Unfurnished,Geeta Colony,1.0,5500000.0,Ready_to_move,Resale,Builder_Floor,6667.0
529,50.0,2.0,1.0,Semi-Furnished,"Shastri Park, Shahdara",1.0,1950000.0,Ready_to_move,New_Property,Apartment,6667.0
530,58.0,2.0,1.0,Unfurnished,Geeta Colony,1.0,3800000.0,Ready_to_move,Resale,Apartment,6667.0
531,900.0,2.0,1.0,Semi-Furnished,"Sitaram Bazar, Chandni Chowk",1.0,6200000.0,Ready_to_move,New_Property,Builder_Floor,6667.0
532,1650.0,4.0,3.0,Furnished,Shahdara,1.0,14000000.0,Almost_ready,New_Property,Apartment,6667.0
533,1000.0,2.0,2.0,Unfurnished,Laxmi Nagar,1.0,7500000.0,Ready_to_move,Resale,Apartment,6667.0
534,852.0,2.0,2.0,Unfurnished,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1.0,2670000.0,Ready_to_move,Resale,Apartment,6667.0
535,700.0,2.0,2.0,Semi-Furnished,Shahdara,1.0,2500000.0,Ready_to_move,Resale,Apartment,6667.0
